type,id,URL,author,editor,advisor,note,title,pages,article_no,num_pages,keywords,doi,journal,issue_date,volume,issue_no,description,month,year,issn,booktitle,acronym,edition,isbn,conf_loc,publisher,publisher_loc
article,2534557,https://dl.acm.org/citation.cfm?id=2534557,Matthew  Kay and Kyle  Rector and Sunny  Consolvo and Ben  Greenstein and Jacob O. Wobbrock and Nathaniel F. Watson and Julie A. Kientz,,,,PVT-touch: Adapting a Reaction Time Test for Touchscreen Devices,248--251,,4,"PVT, health, health assessment, personal informatics, psychomotor vigilance task, reaction time, sleep, touchscreen",10.4108/icst.pervasivehealth.2013.252078,,,,,,,2013,,Proceedings of the 7th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '13,,978-1-936968-80-0,"Venice, Italy","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
article,2675191,https://dl.acm.org/citation.cfm?id=2675191,Jaime  Snyder and Mark  Matthews and Jacqueline  Chien and Pamara F. Chang and Emily  Sun and Saeed  Abdullah and Geri  Gay,,,,MoodLight: Exploring Personal and Social Implications of Ambient Display of Biosensor Data,143--153,,11,"ambient display, biofeedback, color, light, personal informatics, self-discovery, stress management",10.1145/2675133.2675191,,,,,,,2015,,Proceedings of the 18th ACM Conference on Computer Supported Cooperative Work &#38; Social Computing,CSCW '15,,978-1-4503-2922-4,"Vancouver, BC, Canada",ACM,"New York, NY, USA"
article,2557144,https://dl.acm.org/citation.cfm?id=2557144,Rohit Ashok Khot and Larissa  Hjorth and Florian 'Floyd' Mueller,,,,Understanding Physical Activity Through 3D Printed Material Artifacts,3835--3844,,10,"3d printing, digital fabrication, entertainment, personal informatics, physical exercise, quantifiable self",10.1145/2556288.2557144,,,,,,,2014,,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,CHI '14,,978-1-4503-2473-1,"Toronto, Ontario, Canada",ACM,"New York, NY, USA"
article,3267314,https://dl.acm.org/citation.cfm?id=3267314,Ravi  Karkar,,,,Designing for Diagnostic Self-Tracking,516--521,,6,"Personal informatics, cirrhosis, critical flicker frequency, hepatic encephalopathy, irritable bowel syndrome, self-experimentation, self-tracking",10.1145/3267305.3267314,,,,,,,2018,,Proceedings of the 2018 ACM International Joint Conference and 2018 International Symposium on Pervasive and Ubiquitous Computing and Wearable Computers,UbiComp '18,,978-1-4503-5966-5,"Singapore, Singapore",ACM,"New York, NY, USA"
article,3240974,https://dl.acm.org/citation.cfm?id=3240974,Bert  Vandenberghe and Jasper  Vanhoof and Roos  Voorend and David  Geerts and Fabienne  Dobbels,,,,The 'Self' As Barrier for Self-Management Technologies in Healthcare?,336--346,,11,"Chronic health conditions, healthcare, patients, personal informatics, quantified self, self-management, user experience",10.1145/3240925.3240974,,,,,,,2018,,Proceedings of the 12th EAI International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '18,,978-1-4503-6450-8,"New York, NY, USA",ACM,"New York, NY, USA"
article,3025557,https://dl.acm.org/citation.cfm?id=3025557,Ruth  Ravichandran and Sang-Wha  Sien and Shwetak N. Patel and Julie A. Kientz and Laura R. Pina,,,,Making Sense of Sleep Sensors: How Sleep Sensing Technologies Support and Undermine Sleep Health,6864--6875,,12,"behavior change, health monitoring, personal informatics, quantified self, sleep, sleep sensing, sleep tracking",10.1145/3025453.3025557,,,,,,,2017,,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,CHI '17,,978-1-4503-4655-9,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,3300391,https://dl.acm.org/citation.cfm?id=3300391,Hanna  Schneider and Julia  Wayrauther and Mariam  Hassib and Andreas  Butz,,,,Communicating Uncertainty in Fertility Prognosis,161:1--161:11,161,11,"fertility tracking applications, menstrual cycle, personal informatics, uncertainty visualization, women's health",10.1145/3290605.3300391,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,2838742,https://dl.acm.org/citation.cfm?id=2838742,Wanyu  Liu and Bernd  Ploderer and Thuong  Hoang,,,,In Bed with Technology: Challenges and Opportunities for Sleep Tracking,142--151,,10,"Sleep, design, health, personal informatics, persuasive technology, qualitative study, self-tracking, wellbeing",10.1145/2838739.2838742,,,,,,,2015,,Proceedings of the Annual Meeting of the Australian Special Interest Group for Computer Human Interaction,OzCHI '15,,978-1-4503-3673-4,"Parkville, VIC, Australia",ACM,"New York, NY, USA"
article,3264938,https://dl.acm.org/citation.cfm?id=3264938,Jimmy  Moore and Pascal  Goffin and Miriah  Meyer and Philip  Lundrigan and Neal  Patwari and Katherine  Sward and Jason  Wiese,,,,"Managing In-home Environments Through Sensing, Annotating, and Visualizing Air Quality Data",128:1--128:28,128,28,"Air quality, annotation, thematic analysis, in-home sensing, longitudinal deployment, personal informatics, user engagement",10.1145/3264938,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,18-Sep,2,3,,September,2018,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3194663,https://dl.acm.org/citation.cfm?id=3194663,Palakorn  Achananuparp and Ee-Peng  Lim and Vibhanshu  Abhishek,,,,Does Journaling Encourage Healthier Choices?: Analyzing Healthy Eating Behaviors of Food Journalers,35--44,,10,"eating behaviors, food, food diaries, food journals, health, myfitnesspal, personal informatics, quantified self",10.1145/3194658.3194663,,,,,,,2018,,Proceedings of the 2018 International Conference on Digital Health,DH '18,,978-1-4503-6493-5,"Lyon, France",ACM,"New York, NY, USA"
article,3064676,https://dl.acm.org/citation.cfm?id=3064676,Saeyoung  Rho and Injung  Lee and Hankyung  Kim and Jonghyuk  Jung and Hyungi  Kim and Bong Gwan  Jun and Youn-kyung  Lim,,,,FutureSelf: What Happens When We Forecast Self-Trackers? Future Health Statuses?,637--648,,12,"activity tracker, consequence information, design, health, personal informatics, self-tracking, user experience",10.1145/3064663.3064676,,,,,,,2017,,Proceedings of the 2017 Conference on Designing Interactive Systems,DIS '17,,978-1-4503-4922-2,"Edinburgh, United Kingdom",ACM,"New York, NY, USA"
article,2826189,https://dl.acm.org/citation.cfm?id=2826189,Sergio  Felipe and Aneesha  Singh and Caroline  Bradley and Amanda CdeC Williams and Nadia  Bianchi-Berthouze,,,,Roles for Personal Informatics in Chronic Pain,161--168,,8,"chronic pain, emotional wellbeing, personal informatics, physiological sensing, quantified-self, self-management, wearables",,,,,,,,2015,,Proceedings of the 9th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '15,,978-1-63190-045-7,"Istanbul, Turkey","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
article,3196829,https://dl.acm.org/citation.cfm?id=3196829,Amon  Rapp and Lia  Tirabeni,,,,"Personal Informatics for Sport: Meaning, Body, and Social Relations in Amateur and Elite Athletes",16:1--16:30,16,30,"Personal Informatics, Quantified Self, amateur athletes, elite athletes, information visualization, self-tracking, sport, wearable devices",10.1145/3196829,ACM Trans. Comput.-Hum. Interact.,18-Jun,25,3,,June,2018,1073-0516,,,,,,ACM,"New York, NY, USA"
article,2804250,https://dl.acm.org/citation.cfm?id=2804250,Daniel A. Epstein and An  Ping and James  Fogarty and Sean A. Munson,,,,A Lived Informatics Model of Personal Informatics,731--742,,12,"finances, lapsing, lived informatics, location, personal informatics, physical activity, self-tracking",10.1145/2750858.2804250,,,,,,,2015,,Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp '15,,978-1-4503-3574-4,"Osaka, Japan",ACM,"New York, NY, USA"
article,3025480,https://dl.acm.org/citation.cfm?id=3025480,Ravi  Karkar and Jessica  Schroeder and Daniel A. Epstein and Laura R. Pina and Jeffrey  Scofield and James  Fogarty and Julie A. Kientz and Sean A. Munson and Roger  Vilardaga and Jasmine  Zia,,,,TummyTrials: A Feasibility Study of Using Self-Experimentation to Detect Individualized Food Triggers,6850--6863,,14,"food, irritable bowel syndrome, personal informatics, self-experimentation, self-tracking, symptom triggers",10.1145/3025453.3025480,,,,,,,2017,,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,CHI '17,,978-1-4503-4655-9,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,3154880,https://dl.acm.org/citation.cfm?id=3154880,Sonali R. Mishra and Predrag  Klasnja,,,,Move into Another World of Happy: Insights for Designing Affect-based Physical Activity Interventions,21--30,,10,"affective computing, behavior change, consumer health, fitness, personal informatics, physical activity",10.1145/3154862.3154880,,,,,,,2017,,Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '17,,978-1-4503-6363-1,"Barcelona, Spain",ACM,"New York, NY, USA"
article,2702384,https://dl.acm.org/citation.cfm?id=2702384,Misha  Patel and Aisling Ann  O'Kane,,,,Contextual Influences on the Use and Non-Use of Digital Technology While Exercising at the Gym,2923--2932,,10,"activity tracker, context, exercise, fitness, gym, health, in the wild, personal informatics, situated studies, wearables",10.1145/2702123.2702384,,,,,,,2015,,Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,CHI '15,,978-1-4503-3145-6,"Seoul, Republic of Korea",ACM,"New York, NY, USA"
article,3123197,https://dl.acm.org/citation.cfm?id=3123197,Chia-Fang  Chung,,,,Supporting Patient-provider Communication and Engagement with Personal Informatics Data,335--338,,4,"chronic disease management, health, patient-provider communication, personal informatics, self-tracking, wellness",10.1145/3123024.3123197,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,3264924,https://dl.acm.org/citation.cfm?id=3264924,Victoria  Hollis and Alon  Pekurovsky and Eunika  Wu and Steve  Whittaker,,,,On Being Told How We Feel: How Algorithmic Sensor Feedback Influences Emotion Perception,114:1--114:31,114,31,"Affective Computing, Algorithms, Anxiety, Deference, Emotion, Emotion Regulation, Feedback, Framing, Health, Personal Informatics, Stress, Trust",10.1145/3264924,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,18-Sep,2,3,,September,2018,2474-9567,,,,,,ACM,"New York, NY, USA"
article,3300337,https://dl.acm.org/citation.cfm?id=3300337,Sonali R. Mishra and Predrag  Klasnja and John  MacDuffie Woodburn and Eric B. Hekler and Larsson  Omberg and Michael  Kellen and Lara  Mangravite,,,,Supporting Coping with Parkinson's Disease Through Self Tracking,107:1--107:16,107,16,"coping with chronic disease, health informatics, parkinson's disease, personal informatics, quality of life, symptom tracking",10.1145/3290605.3300337,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,2702197,https://dl.acm.org/citation.cfm?id=2702197,Rohit Ashok  Khot and Jeewon  Lee and Deepti  Aggarwal and Larissa  Hjorth and Florian 'Floyd' Mueller,,,,TastyBeats: Designing Palatable Representations of Physical Activity,2933--2942,,10,"fluidic interfaces, human-food interaction (hfi), palatable representation, personal informatics, physical activity, quantified self",10.1145/2702123.2702197,,,,,,,2015,,Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,CHI '15,,978-1-4503-3145-6,"Seoul, Republic of Korea",ACM,"New York, NY, USA"
article,3174224,https://dl.acm.org/citation.cfm?id=3174224,Sonali R. Mishra and Andrew D. Miller and Shefali  Haldar and Maher  Khelifi and Jordan  Eschler and Rashmi G. Elera and Ari H. Pollack and Wanda  Pratt,,,,Supporting Collaborative Health Tracking in the Hospital: Patients' Perspectives,650:1--650:14,650,14,"health informatics, hospital, patient engagement, patient safety, patient-clinician collaboration, personal informatics, self-tracking",10.1145/3173574.3174224,,,,,,,2018,,Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems,CHI '18,,978-1-4503-5620-6,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,3309528,https://dl.acm.org/citation.cfm?id=3309528,Stephen  MacNeil and Kyle  Kiefer and Brian  Thompson and Dev  Takle and Celine  Latulipe,,,,IneqDetect: A Visual Analytics System to Detect Conversational Inequality and Support Reflection During Active Learning,85--91,,7,"active learning, collaboration, group dynamics, personal informatics, reflection, reflective learning, smart classroom",10.1145/3300115.3309528,,,,,,,2019,,Proceedings of the ACM Conference on Global Computing Education,CompEd '19,,978-1-4503-6259-7,"Chengdu,Sichuan, China",ACM,"New York, NY, USA"
article,2826188,https://dl.acm.org/citation.cfm?id=2826188,Bert  Vandenberghe and David  Geerts,,,,Sleep Monitoring Tools at Home and in the Hospital: Bridging Quantified Self and Clinical Sleep Research,153--160,,8,"design, health care, personal informatics, quantified self, sleep center, sleep monitoring",,,,,,,,2015,,Proceedings of the 9th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '15,,978-1-63190-045-7,"Istanbul, Turkey","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
article,2598558,https://dl.acm.org/citation.cfm?id=2598558,Daniel  Epstein and Felicia  Cordeiro and Elizabeth  Bales and James  Fogarty and Sean  Munson,,,,Taming Data Complexity in Lifelogs: Exploring Visual Cuts of Personal Informatics Data,667--676,,10,"lifelogs, personal informatics, physical activity sensing, reflection, routines, self-monitoring, self-tracking",10.1145/2598510.2598558,,,,,,,2014,,Proceedings of the 2014 Conference on Designing Interactive Systems,DIS '14,,978-1-4503-2902-6,"Vancouver, BC, Canada",ACM,"New York, NY, USA"
article,2805832,https://dl.acm.org/citation.cfm?id=2805832,Daniel  Harrison and Paul  Marshall and Nadia  Bianchi-Berthouze and Jon  Bird,,,,"Activity Tracking: Barriers, Workarounds and Customisation",617--621,,5,"activity tracking, behaviour change, fitness, health, personal informatics, physical activity, quantified self",10.1145/2750858.2805832,,,,,,,2015,,Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp '15,,978-1-4503-3574-4,"Osaka, Japan",ACM,"New York, NY, USA"
article,3010988,https://dl.acm.org/citation.cfm?id=3010988,Zilu  Liang and Bernd  Ploderer,,,,Sleep Tracking in the Real World: A Qualitative Study into Barriers for Improving Sleep,537--541,,5,"behaviour change, health, personal informatics, self-awareness, self-monitoring, self-tracking, sleep",10.1145/3010915.3010988,,,,,,,2016,,Proceedings of the 28th Australian Conference on Computer-Human Interaction,OzCHI '16,,978-1-4503-4618-4,"Launceston, Tasmania, Australia",ACM,"New York, NY, USA"
article,2998362,https://dl.acm.org/citation.cfm?id=2998362,Laura R. Pina and Sang-Wha  Sien and Teresa  Ward and Jason C. Yip and Sean A. Munson and James  Fogarty and Julie A. Kientz,,,,From Personal Informatics to Family Informatics: Understanding Family Practices Around Health Monitoring,2300--2315,,16,"children., families, family informatics, health, personal informatics, self-monitoring, self-tracking",10.1145/2998181.2998362,,,,,,,2017,,Proceedings of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing,CSCW '17,,978-1-4503-4335-0,"Portland, Oregon, USA",ACM,"New York, NY, USA"
article,2858428,https://dl.acm.org/citation.cfm?id=2858428,Young-Ho  Kim and Jae Ho  Jeon and Eun Kyoung  Choe and Bongshin  Lee and KwonHyun  Kim and Jinwook  Seo,,,,TimeAware: Leveraging Framing Effects to Enhance Personal Productivity,272--283,,12,"data engagement, framing effects, personal informatics, productivity tracking, self-monitoring, self-tracking, semi-automated journaling",10.1145/2858036.2858428,,,,,,,2016,,Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems,CHI '16,,978-1-4503-3362-7,"San Jose, California, USA",ACM,"New York, NY, USA"
article,3300845,https://dl.acm.org/citation.cfm?id=3300845,Young-Ho  Kim and Eun Kyoung  Choe and Bongshin  Lee and Jinwook  Seo,,,,"Understanding Personal Productivity: How Knowledge Workers Define, Evaluate, and Reflect on Their Productivity",615:1--615:12,615,12,"diary study, knowledge worker, personal informatics, productivity, productivity tracking, self-monitoring, self-tracking",10.1145/3290605.3300845,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
